"","ID","birth_date","sex","ID_father","ID_mother","mother","father","date_prev_birth","HH_ID","hh_position"
"7912",7965540,1935-02-15,1,NA,NA,0,0,NA,57442,3
"7913",7965842,1935-04-04,2,NA,NA,0,0,NA,416595,2
"7914",7966221,1935-07-20,2,NA,NA,0,0,NA,47662,2
"7915",7967763,1936-06-24,1,NA,NA,0,0,NA,290266,2
"7916",7971138,1938-05-09,1,NA,NA,0,0,NA,286094,3
"7917",7973002,1939-05-27,2,NA,NA,0,0,NA,81437,3
"7918",7973649,1939-09-05,2,NA,NA,0,0,NA,57442,3
"7919",7974465,1940-03-02,2,NA,NA,1,0,NA,435893,3
"7920",7977604,1942-02-08,2,NA,NA,0,0,NA,385436,2
"7921",7977989,1942-05-20,2,NA,NA,1,0,NA,225935,4
"7922",7978898,1943-07-15,2,NA,NA,1,0,NA,275177,5
"7923",7979579,1943-05-14,1,NA,NA,0,1,NA,203417,3
"7924",7981138,1944-03-16,2,NA,NA,0,0,NA,374851,2
"7925",7981290,1944-04-19,1,NA,NA,0,1,NA,99790,3
"7926",7981312,1944-04-03,2,NA,NA,0,0,NA,286094,3
"7927",7981363,1944-05-06,2,NA,NA,1,0,NA,192036,3
"7928",7981465,1944-05-30,1,NA,NA,0,0,NA,382185,2
"7929",7982804,1945-01-19,2,NA,NA,0,0,NA,7294,2
"7930",7984060,1945-10-04,2,NA,NA,0,0,NA,421186,3
"7931",7984069,1945-10-12,1,NA,NA,0,0,NA,199427,3
"7932",7984360,1945-12-04,2,NA,NA,0,0,NA,325902,2
"7933",7985393,1946-05-01,1,NA,NA,0,1,NA,261084,3
"7934",7986437,1946-10-01,2,NA,NA,0,0,NA,66,2
"7935",7986731,1946-12-01,1,NA,NA,0,0,NA,417580,2
"7936",7990111,1948-05-23,2,NA,NA,1,0,NA,99790,3
"7937",7994671,1950-03-20,2,NA,NA,0,0,NA,156526,2
"7938",7994799,1950-04-10,1,NA,NA,0,0,NA,384971,2
"7939",7996399,1950-11-26,2,NA,NA,0,0,NA,116526,6
"7940",7996698,1951-01-12,1,NA,NA,0,1,NA,74997,3
"7941",7998475,1951-10-05,2,NA,NA,0,0,1972-06-30,18817,2
"7942",8002016,1953-03-20,1,NA,NA,0,0,NA,340932,2
"7943",8003387,1953-10-27,2,NA,NA,0,0,1977-06-30,199427,3
"7944",8004050,1954-01-26,1,NA,NA,0,1,NA,315509,4
"7945",8004157,1954-02-15,1,NA,NA,0,0,NA,137927,2
"7946",8004349,1954-03-20,2,NA,NA,1,0,1976-06-30,435170,4
"7947",8005582,1954-08-10,2,NA,NA,1,0,1982-06-30,261084,3
"7948",8005689,1954-09-08,1,NA,NA,0,0,NA,201863,2
"7949",8006650,1955-01-04,1,NA,NA,0,1,NA,142764,3
"7950",8006918,1955-03-04,1,NA,NA,0,1,NA,192036,3
"7951",8006955,1955-03-16,1,NA,NA,0,1,NA,244886,3
"7952",8007167,1955-04-14,1,NA,NA,0,0,NA,235860,2
"7953",8007215,1955-04-03,2,NA,NA,0,0,1981-06-30,407718,3
"7954",8008560,1955-11-25,1,NA,NA,0,1,NA,16121,3
"7955",8008730,1955-12-16,1,NA,NA,0,1,NA,186552,3
"7956",8010251,1956-07-28,2,NA,NA,1,0,1997-06-30,5244,4
"7957",8010393,1956-07-26,2,NA,NA,1,0,1989-06-30,16121,3
"7958",8011313,1956-12-07,2,NA,NA,1,0,NA,74997,3
"7959",8011741,1957-01-08,2,NA,NA,1,0,1993-06-30,180669,3
"7960",8012179,1957-04-24,2,NA,NA,0,0,1988-06-30,418662,2
"7961",8012217,1957-04-14,2,NA,NA,1,0,1986-06-30,244886,3
"7962",8012507,1957-05-02,2,NA,NA,1,0,1991-06-30,187999,4
"7963",8017073,1959-02-05,2,NA,NA,1,0,1982-06-30,142764,3
"7964",8019137,1959-12-30,1,NA,NA,0,0,NA,432507,2
"7965",8019879,1960-03-22,1,NA,NA,0,0,NA,186062,2
"7966",8021448,1960-10-26,1,NA,NA,0,0,NA,407718,3
"7967",8023123,1961-06-14,1,NA,NA,0,1,NA,180669,3
"7968",8027378,1963-02-03,1,NA,NA,0,0,NA,234413,3
"7969",8027456,1963-03-18,2,NA,NA,0,0,NA,175160,3
"7970",8028360,1963-07-02,2,NA,NA,1,0,1993-06-30,299406,3
"7971",8028462,1963-07-21,2,NA,NA,1,0,1993-06-30,186552,3
"7972",8029003,1963-10-13,1,NA,NA,0,0,NA,175160,3
"7973",8030870,1964-06-26,2,NA,NA,0,0,NA,234413,3
"7974",8031761,1964-10-30,1,NA,NA,0,1,NA,216872,3
"7975",8031980,1964-11-29,2,NA,NA,1,0,1994-06-30,2643,4
"7976",8032746,1965-03-15,1,NA,NA,0,0,NA,68172,2
"7977",8035358,1966-02-10,2,NA,NA,0,0,NA,385969,6
"7978",8035793,1966-04-28,1,NA,NA,0,0,NA,436676,3
"7979",8035996,1966-05-25,2,NA,NA,1,0,1996-06-30,384039,4
"7980",8036241,1966-06-19,1,NA,NA,0,1,NA,299406,3
"7981",8036330,1966-06-29,1,NA,NA,0,0,NA,341418,3
"7982",8037787,1967-01-21,2,NA,NA,0,0,NA,436676,3
"7983",8038240,1967-03-08,1,NA,NA,0,0,NA,171847,2
"7984",8038700,1967-06-05,1,NA,NA,0,1,NA,228288,3
"7985",8039559,1967-10-17,1,NA,NA,0,0,NA,169236,2
"7986",8039861,1967-11-03,2,NA,NA,1,0,1995-06-30,240849,3
"7987",8041073,1968-05-16,1,NA,NA,0,0,NA,255041,2
"7988",8041274,1968-06-24,1,NA,NA,0,0,NA,430846,2
"7989",8041408,1968-06-16,2,NA,NA,1,0,1996-06-30,216872,3
"7990",8041677,1968-07-24,1,NA,NA,0,0,NA,428419,2
"7991",8041789,1968-08-04,2,NA,NA,1,0,1999-06-30,17361,3
"7992",8041793,1968-08-29,2,NA,NA,1,0,1995-06-30,183827,4
"7993",8042876,1969-01-03,2,NA,NA,1,0,1993-06-30,203417,3
"7994",8044098,1969-06-17,1,NA,7978898,0,1,NA,275177,3
"7995",8044945,1969-10-19,1,NA,NA,0,1,NA,210207,3
"7996",8045599,1970-01-23,1,NA,NA,0,1,NA,126805,3
"7997",8045804,1970-02-25,2,7963693,7974465,0,0,NA,435893,1
"7998",8045896,1970-02-02,1,8006918,7981363,0,0,NA,192036,1
"7999",8046960,1970-07-31,1,NA,NA,0,1,NA,240849,3
"8000",8047590,1970-10-01,1,NA,NA,0,1,NA,235782,3
"8001",8049151,1971-04-26,1,7963693,7974465,0,0,NA,435893,1
"8002",8049284,1971-05-23,1,8006918,7981363,0,0,NA,192036,1
"8003",8050939,1971-12-03,2,NA,NA,1,0,2001-06-30,210207,3
"8004",8051779,1972-03-24,2,NA,NA,1,0,2000-06-30,228288,3
"8005",8052265,1972-05-31,1,7963693,7974465,0,0,NA,435893,1
"8006",8052330,1972-06-26,2,NA,NA,0,0,NA,401744,3
"8007",8052699,1972-07-11,1,NA,NA,0,1,NA,17361,3
"8008",8053402,1972-10-28,1,NA,NA,0,0,NA,429904,2
"8009",8055330,1973-06-08,2,NA,NA,1,0,2000-06-30,397414,4
"8010",8055624,1973-07-22,1,NA,NA,0,0,NA,317550,2
"8011",8056801,1973-12-07,1,NA,NA,0,1,NA,249604,3
"8012",8057315,1974-02-19,2,NA,NA,1,0,1999-06-30,275177,3
"8013",8057838,1974-04-03,2,NA,NA,0,0,NA,341418,3
"8014",8059069,1974-09-23,2,NA,NA,1,0,1996-06-30,235782,3
"8015",8059832,1974-12-21,1,NA,NA,0,1,NA,360639,3
"8016",8060380,1975-02-14,2,NA,NA,1,0,2001-06-30,249604,3
"8017",8062788,1976-01-22,2,NA,NA,1,0,2000-06-30,414556,4
"8018",8063327,1976-03-02,1,NA,NA,0,0,NA,401744,3
"8019",8063719,1976-04-14,1,NA,NA,0,0,NA,136846,2
"8020",8064295,1976-07-25,2,NA,7977989,1,0,NA,225935,1
"8021",8064345,1976-07-15,2,NA,NA,0,0,NA,153986,2
"8022",8064376,1976-07-14,2,NA,NA,0,0,NA,192748,2
"8023",8065366,1976-11-24,2,NA,8004349,0,0,NA,435170,1
"8024",8066621,1977-05-23,1,NA,NA,0,0,NA,418138,3
"8025",8066830,1977-06-13,2,NA,NA,0,0,NA,434431,2
"8026",8067389,1977-09-27,2,NA,NA,0,0,NA,418138,3
"8027",8070601,1978-11-29,1,NA,NA,0,0,NA,417925,2
"8028",8071279,1979-03-31,2,NA,NA,1,0,2001-06-30,360639,3
"8029",8071917,1979-06-22,2,NA,NA,1,0,2000-06-30,126805,3
"8030",8071978,1979-06-17,2,8008560,8010393,0,0,NA,16121,1
"8031",8073042,1979-11-12,2,7985393,8005582,0,0,NA,261084,1
"8032",8075118,1980-10-11,2,NA,8012507,0,0,NA,187999,1
"8033",8076575,1981-06-05,2,7985393,8005582,0,0,NA,261084,1
"8034",8078047,1982-02-28,2,NA,8010251,0,0,NA,5244,1
"8035",8078301,1982-03-18,1,7963693,7974465,0,0,NA,435893,1
"8036",8078488,1982-04-06,1,8008560,8010393,0,0,NA,16121,1
"8037",8079106,1982-08-03,1,7985393,8005582,0,0,NA,261084,1
"8038",8079456,1982-10-12,2,8006650,8017073,0,0,NA,142764,1
"8039",8079630,1982-11-17,2,8006918,7981363,0,0,NA,192036,1
"8040",8080173,1983-03-28,2,8004050,NA,0,0,NA,315509,1
"8041",8080933,1983-08-18,2,8008560,8010393,0,0,NA,16121,1
"8042",8084095,1985-04-03,2,8006955,8012217,0,0,NA,244886,1
"8043",8084464,1985-07-02,2,NA,8010251,0,0,NA,5244,1
"8044",8085870,1986-03-01,2,8006955,8012217,0,0,NA,244886,1
"8045",8086536,1986-07-27,2,8004050,NA,0,0,NA,315509,1
"8046",8087271,1986-12-08,2,7981290,7990111,0,0,NA,99790,1
"8047",8089213,1987-12-22,2,8023123,8011741,0,0,NA,180669,1
"8048",8090434,1988-07-03,2,8008730,8028462,0,0,NA,186552,1
"8049",8091980,1989-05-24,1,8008560,8010393,0,0,NA,16121,1
"8050",8092931,1989-11-30,2,8046960,8039861,0,0,NA,240849,1
"8051",8094272,1990-07-24,2,8008730,8028462,0,0,NA,186552,1
"8052",8094584,1990-09-04,1,8031761,8041408,0,0,NA,216872,1
"8053",8094826,1990-10-29,2,NA,8064295,0,0,NA,225935,5
"8054",8094847,1990-10-10,2,NA,8031980,0,0,NA,2643,1
"8055",8095027,1990-11-16,1,8036241,8028360,0,0,NA,299406,1
"8056",8095886,1991-05-28,2,NA,8035996,0,0,NA,384039,1
"8057",8095900,1991-05-20,2,NA,8012507,0,0,NA,187999,1
"8058",8097120,1991-12-06,2,8023123,8011741,0,0,NA,180669,1
"8059",8097180,1992-01-02,2,NA,8010251,0,0,NA,5244,1
"8060",8099327,1993-02-08,2,7979579,8042876,0,0,NA,203417,1
"8061",8099483,1993-03-25,2,8036241,8028360,0,0,NA,299406,1
"8062",8100427,1993-09-18,1,8008730,8028462,0,0,NA,186552,1
"8063",8100673,1993-11-13,1,8023123,8011741,0,0,NA,180669,1
"8064",8100919,1993-12-28,2,8047590,8059069,0,0,NA,235782,1
"8065",8102511,1994-11-06,1,NA,8010251,0,0,NA,5244,1
"8066",8102890,1995-02-02,1,NA,8062788,0,0,NA,414556,1
"8067",8104056,1995-10-16,1,8046960,8039861,0,0,NA,240849,1
"8068",8104246,1995-11-19,2,NA,8041793,0,0,NA,183827,1
"8069",8104480,1996-01-01,1,7996698,8011313,0,0,NA,74997,1
"8070",8104481,1996-01-14,1,7996698,8011313,0,0,NA,74997,1
"8071",8104597,1996-01-06,2,NA,8035996,0,0,NA,384039,1
"8072",8104611,1996-01-14,2,8031761,8041408,0,0,NA,216872,1
"8073",8104753,1996-02-13,1,8047590,8059069,0,0,NA,235782,1
"8074",8106659,1997-03-07,1,NA,8062788,0,0,NA,414556,1
"8075",8107436,1997-08-09,2,8045599,8071917,0,0,NA,126805,1
"8076",8107608,1997-09-13,1,8044098,8057315,0,0,NA,275177,1
"8077",8108161,1997-12-01,1,NA,8010251,0,0,NA,5244,1
"8078",8110607,1999-04-30,1,8044945,8050939,0,0,NA,210207,1
"8079",8111372,1999-08-19,2,8044098,8057315,0,0,NA,275177,1
"8080",8111542,1999-09-13,2,8052699,8041789,0,0,NA,17361,1
"8081",8113221,2000-07-20,2,8038700,8051779,0,0,NA,228288,1
"8082",8113660,2000-09-22,1,8045599,8071917,0,0,NA,126805,1
"8083",8113771,2000-10-01,2,NA,8062788,0,0,NA,414556,1
"8084",8113787,2000-10-12,2,NA,8055330,0,0,NA,397414,1
"8085",8114557,2001-03-24,1,8044945,8050939,0,0,NA,210207,1
"8086",8115378,2001-07-16,2,8056801,8060380,0,0,NA,249604,1
"8087",8115734,2001-09-10,1,8059832,8071279,0,0,NA,360639,1
"8088",8119588,1937-05-15,1,NA,NA,0,0,NA,144534,2
"8089",8120949,1943-05-29,1,NA,NA,0,1,NA,12427,3
"8090",8121397,1944-12-05,2,NA,NA,1,0,NA,12427,3
"8091",8130682,1971-06-24,2,NA,NA,1,0,1997-06-30,378126,4
"8092",8131472,1974-03-15,1,8120949,8121397,0,0,NA,12427,1
"8093",8131474,1974-03-26,1,NA,NA,0,0,NA,84004,3
"8094",8131942,1975-12-03,2,NA,NA,0,0,NA,84004,3
"8095",8132847,1979-05-30,1,NA,NA,0,0,NA,419240,2
"8096",8137220,1993-12-16,2,NA,8130682,0,0,NA,378126,1
"8097",8138067,1997-01-12,1,NA,8130682,0,0,NA,378126,1
"8098",8139467,1914-09-17,2,NA,NA,0,0,NA,408541,5
"8099",8143058,1934-12-28,2,NA,NA,0,0,NA,396661,3
"8100",8143962,1938-08-14,1,NA,NA,0,0,NA,396661,3
"8101",8144297,1939-12-29,1,NA,NA,0,1,NA,408541,3
"8102",8144665,1941-07-22,2,NA,NA,0,0,NA,260246,3
"8103",8145030,1943-05-03,2,NA,NA,1,0,NA,408541,3
"8104",8145289,1944-06-03,1,NA,NA,0,0,NA,260246,3
"8105",8145696,1946-04-04,1,NA,NA,0,0,NA,135297,3
"8106",8146015,1947-03-25,2,NA,NA,0,0,NA,135297,3
"8107",8149617,1958-11-02,1,NA,NA,0,1,NA,94307,3
"8108",8149691,1959-02-25,2,NA,NA,1,0,1982-06-30,94307,3
"8109",8150864,1962-07-11,2,NA,NA,0,0,NA,309063,3
"8110",8151219,1963-09-28,1,NA,NA,0,1,NA,75920,3
"8111",8151984,1965-11-09,1,8144297,8145030,0,0,NA,408541,1
"8112",8152547,1967-09-19,1,NA,NA,0,0,NA,102780,2
"8113",8152562,1967-09-20,1,NA,NA,0,0,NA,240648,2
"8114",8152595,1967-11-25,2,NA,NA,1,0,1993-06-30,75920,3
"8115",8152874,1968-09-14,1,NA,NA,0,0,NA,309063,3
"8116",8153959,1972-03-08,2,NA,NA,0,0,1992-06-30,301917,2
"8117",8154621,1974-04-08,1,NA,NA,0,1,NA,379530,3
"8118",8155132,1976-02-04,2,NA,NA,1,0,2000-06-30,379530,3
"8119",8157056,1982-12-19,1,8149617,8149691,0,0,NA,94307,1
"8120",8159963,1993-07-10,2,8151219,8152595,0,0,NA,75920,1
"8121",8160565,1995-10-09,2,8154621,8155132,0,0,NA,379530,1
"8122",8161821,2000-06-16,1,8154621,8155132,0,0,NA,379530,1
"8123",8162444,1912-10-09,1,NA,NA,0,0,NA,361286,3
"8124",8162815,1915-09-04,1,NA,NA,0,0,NA,60322,2
"8125",8163468,1919-12-25,2,NA,NA,0,0,NA,361286,3
"8126",8164516,1922-04-23,2,NA,NA,0,0,NA,325734,2
"8127",8164717,1922-09-04,2,NA,NA,0,0,NA,332570,2
"8128",8169181,1930-06-03,1,NA,NA,0,0,NA,139758,2
"8129",8169682,1931-03-02,2,NA,NA,0,0,NA,140480,2
"8130",8171119,1933-04-04,1,NA,NA,0,0,NA,17743,3
"8131",8172837,1935-11-30,2,NA,NA,0,0,NA,17743,3
"8132",8174315,1938-03-06,2,NA,NA,1,0,NA,304763,3
"8133",8174596,1938-08-25,2,NA,NA,0,0,NA,403000,5
"8134",8174803,1938-12-16,1,NA,NA,0,1,NA,304763,3
"8135",8175160,1939-07-04,1,NA,NA,0,0,NA,403000,5
"8136",8179330,1946-06-13,1,NA,NA,0,0,NA,308521,2
"8137",8179488,1946-08-17,1,NA,NA,0,1,NA,320658,3
"8138",8180182,1947-06-04,2,NA,NA,0,0,NA,417003,2
"8139",8181061,1948-07-16,2,NA,NA,0,0,NA,407764,5
"8140",8183646,1951-10-05,1,NA,NA,0,1,NA,407764,3
"8141",8184558,1952-11-19,2,NA,NA,1,0,1974-06-30,320658,3
"8142",8187293,1956-03-31,2,NA,NA,1,0,1982-06-30,407764,3
"8143",8188653,1957-10-05,2,NA,NA,1,0,1997-06-30,332737,4
"8144",8188743,1957-11-15,1,NA,NA,0,0,NA,314874,2
"8145",8189310,1958-06-01,2,NA,NA,1,0,1990-06-30,417920,3
"8146",8192780,1962-06-14,1,NA,NA,0,0,NA,357151,2
"8147",8193546,1963-04-23,1,NA,NA,0,1,NA,417920,3
"8148",8195349,1965-04-17,1,8174803,8174315,0,0,NA,304763,1
"8149",8196277,1966-06-13,1,NA,NA,0,0,NA,340492,2
"8150",8196377,1966-07-30,1,NA,NA,0,1,NA,403000,3
"8151",8196890,1967-02-21,2,NA,NA,1,0,1994-06-30,6839,4
"8152",8197670,1968-01-29,2,NA,NA,1,0,1999-06-30,403000,3
"8153",8199056,1969-09-20,2,NA,NA,1,0,1998-06-30,356355,4
"8154",8200795,1971-10-18,1,NA,NA,0,1,NA,409311,3
"8155",8201843,1973-01-07,2,NA,NA,1,0,1998-06-30,409311,3
"8156",8202960,1974-06-27,1,8179488,8184558,0,0,NA,320658,1
"8157",8207331,1980-07-24,1,8183646,8187293,0,0,NA,407764,1
"8158",8208990,1982-11-09,1,8183646,8187293,0,0,NA,407764,1
"8159",8212921,1988-07-18,2,8193546,8189310,0,0,NA,417920,1
"8160",8213109,1988-10-07,2,NA,8188653,0,0,NA,332737,1
"8161",8214536,1990-10-18,1,8193546,8189310,0,0,NA,417920,1
"8162",8215461,1992-01-06,1,NA,8196890,0,0,NA,6839,1
"8163",8216817,1994-01-31,2,NA,8196890,0,0,NA,6839,1
"8164",8217176,1994-08-05,2,8196377,8197670,0,0,NA,403000,1
"8165",8219380,1997-11-21,1,NA,8188653,0,0,NA,332737,1
"8166",8219394,1997-11-03,2,8196377,8197670,0,0,NA,403000,1
"8167",8219837,1998-07-28,1,NA,8199056,0,0,NA,356355,1
"8168",8219946,1998-09-16,2,8200795,8201843,0,0,NA,409311,1
"8169",8220665,1999-10-24,1,8196377,8197670,0,0,NA,403000,1
"8170",8223506,1933-03-21,1,NA,NA,0,0,NA,328453,3
"8171",8223829,1935-10-04,2,NA,NA,0,0,NA,328453,3
"8172",8225027,1944-05-29,1,NA,NA,0,1,NA,306046,3
"8173",8225540,1947-03-07,2,NA,NA,1,0,NA,306046,3
"8174",8227865,1957-07-15,1,NA,NA,0,1,NA,59017,3
"8175",8228146,1958-10-11,2,NA,NA,1,0,1992-06-30,59017,3
"8176",8229788,1966-02-16,1,NA,NA,0,0,NA,271131,3
"8177",8230431,1969-04-24,2,NA,NA,0,0,NA,271131,3
"8178",8231757,1975-08-22,1,8225027,8225540,0,0,NA,306046,1
"8179",8232886,1981-09-03,2,8225027,8225540,0,0,NA,306046,1
"8180",8232998,1982-04-27,1,8227865,8228146,0,0,NA,59017,1
"8181",8233407,1984-05-03,2,8227865,8228146,0,0,NA,59017,1
"8182",8235016,1992-06-06,1,8227865,8228146,0,0,NA,59017,1
"8183",8237831,1931-09-08,1,NA,NA,0,0,NA,213412,3
"8184",8238536,1938-09-08,2,NA,NA,0,0,NA,213412,3
"8185",8240421,1952-03-03,2,NA,NA,0,0,1971-06-30,295479,3
"8186",8240463,1952-06-25,1,NA,NA,0,0,NA,295479,3
"8187",8242217,1961-04-23,2,NA,NA,1,0,1995-06-30,150690,3
"8188",8242299,1961-08-15,1,NA,NA,0,1,NA,150690,3
"8189",8247272,1991-06-13,2,8242299,8242217,0,0,NA,150690,1
"8190",8247991,1995-05-22,1,8242299,8242217,0,0,NA,150690,1
"8191",8250469,1929-08-30,2,NA,NA,1,0,NA,123343,5
"8192",8256164,1959-01-07,1,NA,8250469,0,0,NA,123343,3
"8193",8257608,1964-07-29,2,NA,NA,0,0,NA,123343,3
"8194",8257797,1965-05-15,1,NA,NA,0,1,NA,386144,3
"8195",8258233,1967-04-21,2,NA,NA,1,0,1999-06-30,386144,3
"8196",8259383,1972-06-27,2,NA,NA,1,0,1996-06-30,280189,4
"8197",8259549,1973-03-27,1,NA,NA,0,1,NA,94169,3
"8198",8260238,1976-06-22,2,NA,NA,1,0,2001-06-30,427423,4
"8199",8260304,1976-09-29,2,NA,NA,1,0,1999-06-30,94169,3
"8200",8264289,1994-10-02,1,8257797,8258233,0,0,NA,386144,1
"8201",8264487,1996-01-22,2,8259549,8260304,0,0,NA,94169,1
"8202",8264567,1996-06-19,2,NA,8260238,0,0,NA,427423,1
"8203",8264691,1996-12-26,1,NA,8259383,0,0,NA,280189,1
"8204",8265078,1999-02-27,2,8259549,8260304,0,0,NA,94169,1
"8205",8265185,1999-09-05,2,8257797,8258233,0,0,NA,386144,1
"8206",8265314,2000-05-26,2,NA,8260238,0,0,NA,427423,1
"8207",8267409,1929-01-23,1,NA,NA,0,0,NA,161127,3
"8208",8267862,1931-02-15,2,NA,NA,0,0,NA,161127,3
"8209",8267948,1931-07-31,1,NA,NA,0,0,NA,295681,3
"8210",8268416,1933-08-23,2,NA,NA,0,0,NA,295681,3
"8211",8268554,1934-04-22,1,NA,NA,0,0,NA,242835,2
"8212",8268759,1935-03-30,2,NA,NA,0,0,NA,169847,2
"8213",8268971,1936-05-09,1,NA,NA,0,0,NA,5997,3
"8214",8269064,1936-11-14,2,NA,NA,0,0,NA,5997,3
"8215",8271768,1948-07-25,1,NA,NA,0,0,NA,207437,3
"8216",8271868,1948-10-28,2,NA,NA,0,0,NA,292106,2
"8217",8272539,1950-11-25,2,NA,NA,0,0,NA,207437,3
"8218",8272720,1951-04-20,1,NA,NA,0,0,NA,424439,2
"8219",8273709,1954-05-20,2,NA,NA,1,0,1987-06-30,301455,4
"8220",8275839,1960-08-28,2,NA,NA,1,0,1997-06-30,301672,3
"8221",8276657,1963-03-30,2,NA,NA,0,0,NA,227441,2
"8222",8277199,1964-09-07,2,NA,NA,1,0,2000-06-30,90632,3
"8223",8277500,1965-07-11,1,NA,NA,0,1,NA,270707,3
"8224",8277626,1965-12-05,1,NA,NA,0,1,NA,301672,3
"8225",8278135,1967-08-14,1,NA,NA,0,1,NA,90632,3
"8226",8278809,1969-10-18,2,NA,NA,1,0,1996-06-30,270707,3
"8227",8280254,1974-10-31,1,NA,NA,0,0,NA,413332,2
"8228",8283649,1987-05-06,1,NA,8273709,0,0,NA,301455,1
"8229",8285592,1993-10-25,1,8277500,8278809,0,0,NA,270707,1
"8230",8285737,1994-05-16,1,8277626,8275839,0,0,NA,301672,1
"8231",8285961,1995-03-12,1,8278135,8277199,0,0,NA,90632,1
"8232",8286209,1996-03-23,1,8277500,8278809,0,0,NA,270707,1
"8233",8286453,1997-01-13,2,8277626,8275839,0,0,NA,301672,1
"8234",8287285,2000-07-20,1,8278135,8277199,0,0,NA,90632,1
"8235",8294238,1966-04-01,1,NA,NA,0,1,NA,83412,3
"8236",8294576,1968-03-22,2,NA,NA,1,0,2001-06-30,332009,3
"8237",8295583,1973-12-07,1,NA,NA,0,1,NA,332009,3
"8238",8296014,1976-12-16,2,NA,NA,1,0,NA,83412,3
"8239",8298657,1993-06-04,2,8295583,8294576,0,0,NA,332009,1
"8240",8298910,1995-01-20,2,8295583,8294576,0,0,NA,332009,1
"8241",8298945,1995-04-01,1,8294238,8296014,0,0,NA,83412,1
"8242",8299048,1996-01-22,1,8295583,8294576,0,0,NA,332009,1
"8243",8299197,1996-12-20,2,8294238,8296014,0,0,NA,83412,1
"8244",8299725,2000-08-08,1,8294238,8296014,0,0,NA,83412,1
"8245",8299792,2001-01-15,1,8295583,8294576,0,0,NA,332009,1
"8246",8300027,1913-06-27,1,NA,NA,0,1,NA,150091,4
"8247",8300067,1914-06-10,2,NA,NA,0,0,NA,212729,2
"8248",8302091,1927-10-20,2,NA,NA,0,0,NA,442324,2
"8249",8302671,1929-10-03,1,NA,NA,0,0,NA,403575,3
"8250",8303539,1932-08-14,1,NA,NA,0,1,NA,209058,3
"8251",8303763,1933-05-24,1,NA,NA,0,0,NA,58880,2
"8252",8304152,1934-10-19,2,NA,NA,0,0,NA,403575,3
"8253",8304828,1937-03-24,2,NA,NA,1,0,NA,209058,3
"8254",8307630,1947-07-05,2,8300027,NA,0,0,NA,150091,1
"8255",8308560,1950-01-30,2,NA,NA,0,0,NA,127869,3
"8256",8309755,1953-06-07,1,NA,NA,0,1,NA,95242,3
"8257",8309908,1953-11-27,1,NA,NA,0,1,NA,225274,3
"8258",8310292,1954-10-25,2,NA,NA,1,0,1976-06-30,225274,3
"8259",8310316,1954-11-28,2,NA,NA,1,0,1975-06-30,95242,3
"8260",8310498,1955-05-13,2,NA,NA,1,0,1983-06-30,409440,3
"8261",8310892,1956-06-16,1,NA,NA,0,0,NA,127869,3
"8262",8311214,1957-04-07,1,NA,NA,0,1,NA,409440,3
"8263",8311834,1958-12-13,1,NA,NA,0,1,NA,270452,3
"8264",8312072,1959-07-04,2,NA,NA,1,0,1985-06-30,307160,3
"8265",8312139,1959-09-02,2,NA,NA,0,0,NA,130146,2
"8266",8312766,1961-05-07,2,NA,NA,1,0,1989-06-30,270452,3
"8267",8313522,1963-06-06,2,NA,NA,1,0,2000-06-30,208357,3
"8268",8315076,1967-08-03,1,NA,NA,0,1,NA,307160,3
"8269",8315244,1968-02-20,1,8303539,8304828,0,0,NA,209058,1
"8270",8315790,1969-09-11,1,NA,NA,0,1,NA,208357,3
"8271",8317939,1976-06-18,1,8309908,8310292,0,0,NA,225274,1
"8272",8319188,1981-05-26,1,8311214,8310498,0,0,NA,409440,1
"8273",8319318,1981-10-25,1,8315076,8312072,0,0,NA,307160,1
"8274",8319852,1983-10-19,1,8311214,8310498,0,0,NA,409440,1
"8275",8320230,1985-02-08,2,8315076,8312072,0,0,NA,307160,1
"8276",8321606,1989-07-24,2,8311834,8312766,0,0,NA,270452,1
"8277",8322077,1990-12-13,2,8315790,8313522,0,0,NA,208357,1
"8278",8323217,1994-08-14,1,8315790,8313522,0,0,NA,208357,1
"8279",8324750,2000-02-23,2,8315790,8313522,0,0,NA,208357,1
"8280",8325505,1923-01-17,2,NA,NA,0,0,NA,212383,2
"8281",8325675,1925-10-27,1,NA,NA,0,0,NA,293028,3
"8282",8326253,1932-06-20,2,NA,NA,0,0,NA,293028,3
"8283",8327744,1946-03-02,2,NA,NA,0,0,NA,123892,2
"8284",8328455,1950-03-21,1,NA,NA,0,1,NA,156268,3
"8285",8328787,1952-02-14,2,NA,NA,1,0,1976-06-30,156268,3
"8286",8328815,1952-04-06,1,NA,NA,0,0,NA,407188,2
"8287",8330338,1962-02-09,1,NA,NA,0,1,NA,244424,3
"8288",8331470,1971-01-07,2,NA,NA,1,0,2001-06-30,244424,3
"8289",8331660,1973-01-14,1,NA,NA,0,0,NA,142962,3
"8290",8331922,1975-10-27,2,NA,NA,0,0,NA,142962,3
"8291",8332055,1976-11-14,1,8328455,8328787,0,0,NA,156268,1
"8292",8334716,2001-01-19,1,8330338,8331470,0,0,NA,244424,1
"8293",8335290,1926-11-30,2,NA,NA,0,0,NA,313899,2
"8294",8337953,1957-10-18,1,NA,NA,0,1,NA,42810,3
"8295",8337997,1958-03-07,2,NA,NA,1,0,1985-06-30,42810,3
