"ID","HH_ID","hh_position","ID_partner","HH_ID_target","ID_partner_target","hh_position_target","event_type","ID_mother","ID_father","sex","birth_date","mother","father","age_group_hh","age_group_pop","event_date","age","main_parent"
6602983,3787157,"other",188728,4731668,188728,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-12",29,NA
7215227,4731635,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-12",NA,NA
3851671,2158818,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-12",NA,NA
4519765,841240,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-12",NA,NA
4653290,2458615,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-12",NA,NA
4849699,3169188,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-12",NA,NA
10153864,2191572,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-12",NA,NA
11000766,2314654,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"F",1988-01-26,NA,NA,3,3,"2011-10-13",NA,NA
8435537,4265350,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-13",82,NA
9473868,438129,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,1,0,NA,NA,"2011-10-13",82,NA
7769514,2200055,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-13",NA,NA
8640056,4310066,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,"2011-10-13",NA,NA
763553,705396,"child",NA,4731710,4095031,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-14",23,NA
1784316,1501889,"child",NA,4731815,8706196,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-14",26,NA
1859719,1554872,"other",NA,4731906,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-14",30,NA
4095031,211336,"child",763553,4731710,763553,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-14",25,NA
7370799,1501889,"child",NA,4731815,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-14",NA,NA
8706196,2271175,"non_family",1784316,4731815,1784316,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-14",31,NA
2973990,2258924,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-14",NA,NA
5379579,2258924,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-14",NA,NA
8340138,2258924,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-14",NA,NA
9122383,2258924,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-14",NA,NA
11000475,4732425,"other",NA,NA,NA,NA,"immigration",NA,NA,"F",1992-03-05,NA,NA,3,3,"2011-10-14",NA,NA
11000560,4732425,"other",NA,NA,NA,NA,"immigration",NA,NA,"M",1988-08-11,NA,NA,3,3,"2011-10-14",NA,NA
11000660,4732279,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1983-10-20,NA,NA,3,3,"2011-10-14",NA,NA
7988218,2271142,NA,NA,NA,NA,NA,"death",2995504,7104151,NA,NA,0,0,NA,NA,"2011-10-14",15,NA
798461,735268,"union_w_child",2270647,4731589,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-15",45,NA
2270647,735268,"union_w_child",798461,735268,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-15",51,NA
2732702,735268,"child",NA,4731589,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-15",NA,NA
5438953,847775,"other",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-15",69,NA
6392210,735268,"child",NA,4731589,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-15",NA,NA
8595643,4300428,"single",NA,4732067,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-15",82,NA
9387094,4356228,"multi_gen_single",NA,4732064,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-15",100,NA
11000791,3715515,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"F",1962-12-26,NA,NA,3,3,"2011-10-15",NA,NA
66902,66329,NA,1258108,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-15",79,NA
1258108,66329,"union",NA,66329,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-15",74,NA
2551776,698236,"non_family",NA,698236,NA,"non_family","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-16",79,NA
8363795,2143055,"child",NA,4732007,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-16",48,NA
8652980,4312849,"single",NA,4732061,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-16",89,NA
11000371,254965,NA,NA,NA,NA,NA,"birth",7420257,1697336,"M",2011-10-16,NA,NA,1,1,"2011-10-16",NA,7420257
11000503,4732285,"child",NA,NA,NA,NA,"immigration",11000666,11000592,"M",1999-06-14,NA,NA,1,1,"2011-10-16",NA,NA
11000592,4732285,"union_w_child",11000666,NA,NA,NA,"immigration",NA,NA,"M",1988-09-02,NA,NA,3,3,"2011-10-16",NA,NA
11000666,4732285,"union_w_child",11000592,NA,NA,NA,"immigration",NA,NA,"F",1989-05-08,NA,NA,3,3,"2011-10-16",NA,NA
10701176,4688176,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-16",86,NA
5809016,1042679,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-16",NA,NA
7070056,3923367,"single",NA,4731869,8104559,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-17",59,NA
8104559,4189635,"single",7070056,4731869,7070056,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-17",60,NA
10179956,1429309,"non_family",NA,4732038,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-17",53,NA
11000420,3435839,NA,NA,NA,NA,NA,"birth",8979669,9475917,"M",2011-10-17,NA,NA,1,1,"2011-10-17",NA,8979669
8355781,4732006,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-17",NA,NA
1418990,1234073,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-17",NA,NA
2956041,2248697,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-17",NA,NA
6528721,3764485,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-17",NA,NA
8207074,4213284,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-17",NA,NA
11000325,3094503,NA,NA,NA,NA,NA,"birth",5584812,4670345,"M",2011-10-18,NA,NA,1,1,"2011-10-18",NA,5584812
2171057,1766587,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-18",NA,NA
11000515,4732367,"union_w_child",11000748,NA,NA,NA,"immigration",NA,NA,"M",1981-06-19,NA,NA,3,3,"2011-10-18",NA,NA
11000579,4732367,"child",NA,NA,NA,NA,"immigration",11000748,11000515,"F",2004-07-20,NA,NA,1,1,"2011-10-18",NA,NA
11000735,4732367,"child",NA,NA,NA,NA,"immigration",11000748,11000515,"F",2000-06-10,NA,NA,1,1,"2011-10-18",NA,NA
11000748,4732367,"union_w_child",11000515,NA,NA,NA,"immigration",NA,NA,"F",1980-07-17,NA,NA,3,3,"2011-10-18",NA,NA
766131,707592,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-18",NA,NA
7226143,3966783,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-18",NA,NA
10640082,4118290,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-18",NA,NA
9653006,4412663,"child",NA,4732026,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-19",34,NA
10536633,4732046,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-19",NA,NA
2953938,2247502,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-19",81,NA
409064,390976,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-19",NA,NA
8440113,4266385,"union",10050577,4731650,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-20",48,NA
10050577,4266385,"union",8440113,4266385,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-20",35,NA
11000227,887419,NA,NA,NA,NA,NA,"birth",980085,8633069,"M",2011-10-20,NA,NA,1,1,"2011-10-20",NA,980085
7370988,4005754,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-20",NA,NA
119441,117710,NA,NA,NA,NA,NA,"death",9517636,NA,NA,NA,0,0,NA,NA,"2011-10-20",39,NA
1529159,1316655,"child",NA,4731899,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-21",29,NA
9714136,1053366,"child",NA,4732030,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-21",22,NA
4945071,1978348,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-21",NA,NA
7964120,1825166,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-21",NA,NA
10630547,2307675,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-21",NA,NA
11000213,344547,NA,NA,NA,NA,NA,"birth",358661,1519317,"M",2011-10-22,NA,NA,1,1,"2011-10-22",NA,358661
11000369,4012330,NA,NA,NA,NA,NA,"birth",7395446,10072732,"M",2011-10-22,NA,NA,1,1,"2011-10-22",NA,7395446
3314291,2447460,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-22",NA,NA
102650,101338,"single_parent",NA,4731700,2125363,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-23",51,NA
2125363,1736221,"single",102650,4731700,102650,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-23",67,NA
2631193,2057934,"single",NA,4732066,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-23",51,NA
4205284,2889941,"union_w_child",4510829,2889941,4510829,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-23",51,NA
4933269,2620703,"child",8775791,4731791,8775791,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-23",27,NA
7139301,101338,"child",NA,4731700,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-23",NA,NA
8775791,3906364,"child",NA,4731791,4933269,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-23",25,NA
11000418,2411638,NA,NA,NA,NA,NA,"birth",8879406,NA,"F",2011-10-23,NA,NA,1,1,"2011-10-23",NA,8879406
11000431,3828807,NA,NA,NA,NA,NA,"birth",9554126,6742200,"M",2011-10-23,NA,NA,1,1,"2011-10-23",NA,9554126
4868851,3101966,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-23",91,NA
2536754,2000297,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,"2011-10-23",NA,NA
6493365,656674,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-23",NA,NA
7883881,4136359,"single",NA,4731854,8778625,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-24",31,NA
8778625,2544135,"child",7883881,4731854,7883881,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-24",32,NA
11000455,3456075,NA,NA,NA,NA,NA,"birth",10523652,5597328,"F",2011-10-24,NA,NA,1,1,"2011-10-24",NA,10523652
3501017,2545837,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-24",82,NA
5934071,3573095,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-24",86,NA
6705080,4732061,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-24",88,NA
2532196,1997446,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,"2011-10-24",NA,NA
2829946,2176079,"non_family",3400915,4731848,3400915,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-25",55,NA
3278466,2428174,"child",NA,4731945,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-25",NA,NA
3400915,2493553,"single_parent",NA,4731848,2829946,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-25",53,NA
4128033,2428174,"child",NA,4731945,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-25",35,NA
5756742,2428174,"child",NA,4731945,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-25",NA,NA
5758053,2428174,"child",NA,4731945,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-25",NA,NA
6137506,3298276,"collective",7172661,4731739,7172661,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-25",55,NA
7172661,3952001,"single_parent",NA,4731739,6137506,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-25",43,NA
7317400,2493553,"child",NA,4731848,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-25",NA,NA
7715324,3952001,"child",NA,4731739,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-25",NA,NA
7826976,4044639,"union",7518645,4044639,7518645,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-25",80,NA
3386198,720464,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-25",NA,NA
4042473,720464,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-25",NA,NA
435159,414828,"child",NA,4731798,7958380,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-26",34,NA
7958380,4154584,"single",435159,4731798,435159,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-26",33,NA
11000574,4732193,"union",11000689,NA,NA,NA,"immigration",NA,NA,"F",1932-11-06,NA,NA,4,4,"2011-10-26",NA,NA
11000689,4732193,"union",11000574,NA,NA,NA,"immigration",NA,NA,"M",1939-10-13,NA,NA,4,4,"2011-10-26",NA,NA
11000793,656674,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"M",1980-04-19,NA,NA,3,3,"2011-10-26",NA,NA
2029955,1671945,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-26",NA,NA
1861852,617106,"other",NA,4731671,7062695,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-27",28,NA
7062695,3921294,"single",1861852,4731671,1861852,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-27",37,NA
11000359,3721905,NA,NA,NA,NA,NA,"birth",6955166,6391403,"F",2011-10-27,NA,NA,1,1,"2011-10-27",NA,6955166
11000398,407982,NA,NA,NA,NA,NA,"birth",8434226,2095371,"F",2011-10-27,NA,NA,1,1,"2011-10-27",NA,8434226
11000467,370417,NA,NA,NA,NA,NA,"birth",10949013,386690,"M",2011-10-27,NA,NA,1,1,"2011-10-27",NA,10949013
11000518,4732151,"child",NA,NA,NA,NA,"immigration",11000532,11000523,"M",2011-04-30,NA,NA,1,1,"2011-10-27",NA,NA
11000523,4732151,"union_w_child",11000532,NA,NA,NA,"immigration",NA,NA,"M",1985-11-29,NA,NA,3,3,"2011-10-27",NA,NA
11000532,4732151,"union_w_child",11000523,NA,NA,NA,"immigration",NA,NA,"F",1987-10-22,NA,NA,3,3,"2011-10-27",NA,NA
11000607,4732151,"child",NA,NA,NA,NA,"immigration",11000532,11000523,"F",2000-08-14,NA,NA,1,1,"2011-10-27",NA,NA
11000711,4732151,"child",NA,NA,NA,NA,"immigration",11000532,11000523,"M",1999-04-01,NA,NA,1,1,"2011-10-27",NA,NA
5117210,2056967,NA,2629604,NA,NA,NA,"death",NA,NA,NA,NA,0,1,NA,NA,"2011-10-27",55,NA
2629604,2056967,"union_w_child",NA,2056967,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-27",57,NA
774674,714901,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-27",NA,NA
6026734,1625729,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-10-27",NA,NA
8847818,2036776,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-27",NA,NA
3226098,2399831,"child",NA,4731931,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-28",33,NA
11000393,4732080,NA,NA,NA,NA,NA,"birth",8120879,6398002,"F",2011-10-28,NA,NA,1,1,"2011-10-28",NA,8120879
6398002,1797708,"child",8120879,4732080,8120879,"union_w_child","hh_transition",NA,NA,"M",NA,NA,NA,3,3,"2011-10-28",25,NA
8120879,1576842,"child",NA,4732080,6398002,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,3,3,"2011-10-28",28,NA
1478906,1279226,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-28",NA,NA
5139292,1279226,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-28",NA,NA
6734090,1279226,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-28",NA,NA
11000235,1279226,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-28",NA,NA
11000537,4732156,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1986-07-10,NA,NA,3,3,"2011-10-28",NA,NA
435788,415400,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-28",NA,NA
2179831,1772334,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-10-28",NA,NA
8217929,104452,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-28",NA,NA
1477212,333498,"child",NA,4731898,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-29",18,NA
11000219,596932,NA,NA,NA,NA,NA,"birth",638516,6041504,"F",2011-10-29,NA,NA,1,1,"2011-10-29",NA,638516
11000451,538424,NA,NA,NA,NA,NA,"birth",10412892,572295,"F",2011-10-29,NA,NA,1,1,"2011-10-29",NA,10412892
3357414,2470585,NA,4081441,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-10-29",71,NA
4081441,2470585,"union",NA,2470585,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-29",68,NA
6265720,1672025,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-29",NA,NA
7815758,4060307,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-10-29",NA,NA
10078390,45469,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,"2011-10-29",NA,NA
1395143,1215986,"child",NA,4731711,7060828,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-30",22,NA
7060828,3920772,"single",1395143,4731711,1395143,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-30",36,NA
8132364,2459217,"child",9498955,4731871,9498955,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-10-30",62,NA
9498955,4483808,"single",NA,4731871,8132364,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-30",64,NA
7101736,3932223,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-30",NA,NA
11000478,4732097,"union_w_child",11000551,NA,NA,NA,"immigration",NA,NA,"F",1990-10-25,NA,NA,3,3,"2011-10-30",NA,NA
11000531,4732097,"child",NA,NA,NA,NA,"immigration",11000478,11000551,"M",2000-03-17,NA,NA,1,1,"2011-10-30",NA,NA
11000551,4732097,"union_w_child",11000478,NA,NA,NA,"immigration",NA,NA,"M",1982-08-13,NA,NA,3,3,"2011-10-30",NA,NA
11000563,4732097,"child",NA,NA,NA,NA,"immigration",11000478,11000551,"M",2009-05-10,NA,NA,1,1,"2011-10-30",NA,NA
2347876,1881628,"union",10646601,1881628,10646601,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-10-31",54,NA
11000342,524269,NA,NA,NA,NA,NA,"birth",6260252,1660161,"F",2011-10-31,NA,NA,1,1,"2011-10-31",NA,6260252
2556104,2012145,"child",NA,4731918,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-01",23,NA
5995724,3593757,"other",NA,238339,NA,"non_family","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-11-01",54,NA
6385501,2134022,"child",NA,1750250,NA,"other","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-01",31,NA
3496401,1321251,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-11-01",NA,NA
5764585,2951310,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-11-01",NA,NA
791453,729268,"child",NA,4731805,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-11-02",NA,NA
1172327,1042536,"child",8677668,4731805,8677668,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-11-02",38,NA
3686464,729268,"child",NA,4731805,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-11-02",NA,NA
7492211,1680920,"child",NA,4731725,8016868,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-02",22,NA
8016868,2889941,"child",7492211,4731725,7492211,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-11-02",27,NA
8677668,729268,"single_parent",NA,4731805,1172327,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-02",35,NA
7084958,3927507,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-11-02",70,NA
1845145,948680,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-11-02",NA,NA
6529762,2845453,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-11-02",NA,NA
8606599,2453790,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-11-02",NA,NA
10829025,3701594,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-11-02",NA,NA
10991888,393353,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-11-02",NA,NA
8900400,3928487,"child",NA,4731792,10590776,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-03",25,NA
9250526,4435974,"single",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-03",88,NA
10590776,4671036,"single",8900400,4731792,8900400,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-11-03",30,NA
11000314,4731822,NA,NA,NA,NA,NA,"birth",4957273,1559029,"M",2011-11-03,NA,NA,1,1,"2011-11-03",NA,4957273
5890432,3558255,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,"2011-11-03",NA,NA
11000527,4732146,"union",11000572,NA,NA,NA,"immigration",NA,NA,"F",1988-06-30,NA,NA,3,3,"2011-11-03",NA,NA
11000572,4732146,"union",11000527,NA,NA,NA,"immigration",NA,NA,"M",1984-09-08,NA,NA,3,3,"2011-11-03",NA,NA
11000621,4732240,"union_w_child",11000623,NA,NA,NA,"immigration",NA,NA,"F",1955-07-20,NA,NA,3,3,"2011-11-03",NA,NA
11000623,4732240,"union_w_child",11000621,NA,NA,NA,"immigration",NA,NA,"M",1957-08-24,NA,NA,3,3,"2011-11-03",NA,NA
11000716,4732240,"child",NA,NA,NA,NA,"immigration",11000621,11000623,"F",2007-12-01,NA,NA,1,1,"2011-11-03",NA,NA
11000773,4732240,"child",NA,NA,NA,NA,"immigration",11000621,11000623,"F",2009-08-04,NA,NA,1,1,"2011-11-03",NA,NA
252149,244874,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-11-03",87,NA
9266278,2436320,NA,3293509,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,"2011-11-03",72,NA
3293509,2436320,"union",NA,2436320,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-03",68,NA
2099782,1719140,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-11-03",NA,NA
6871856,174081,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,"2011-11-03",NA,NA
7977228,2473875,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-11-03",NA,NA
9967466,2677738,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,"2011-11-03",NA,NA
10055890,442745,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,"2011-11-03",NA,NA
1018552,918802,"child",NA,4731771,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,"2011-11-04",NA,NA
1707874,1447475,"child",NA,4731771,2788096,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,"2011-11-04",24,NA
2788096,918802,"single_parent",1707874,4731771,1707874,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-11-04",27,NA
9896978,4556247,"single",NA,4732064,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,"2011-11-04",64,NA
11000263,13825,NA,NA,NA,NA,NA,"birth",2622565,13850,"F",2011-11-04,NA,NA,1,1,"2011-11-04",NA,2622565
